order_id,order_date,customer_id,customer_name,segment,region,city,category,sub_category,product_name,quantity,unit_price,discount,sales,profit,shipping_cost,ship_mode
ORD-25485,2024-06-05,CUST-00811,James Thomas,Home Office,North,Detroit,Technology,Keyboards,Keyboards - Model U511,8,146.03,0.1,1051.42,310.8,23.96,Same Day
ORD-25486,2024-04-08,CUST-00890,Susan Lee,Corporate,East,Washington DC,Technology,Laptops,Laptops - Model T699,3,1345.69,0.0,4037.07,854.2,50.35,Same Day
ORD-25487,2023-10-08,CUST-01801,Donald Williams,Home Office,Central,Oklahoma City,Technology,Printers,Printers - Model M684,4,221.18,0.1,796.25,124.79,38.87,First Class
ORD-25488,2024-12-15,CUST-00082,Barbara Davis,Consumer,Central,St. Louis,Office Supplies,Notebooks,Notebooks - Model G222,6,24.83,0.0,148.98,66.22,16.82,Same Day
ORD-25489,2023-07-05,CUST-01249,Ashley Davis,Home Office,North,Detroit,Technology,Monitors,Monitors - Model G345,7,622.51,0.1,3921.81,272.98,16.6,First Class
ORD-25490,2023-10-31,CUST-00916,John Lopez,Consumer,Central,Columbus,Technology,Tablets,Tablets - Model C324,6,213.27,0.4,767.77,-15.95,10.34,Same Day
ORD-25491,2023-11-01,CUST-00779,Joseph Moore,Corporate,West,Los Angeles,Office Supplies,Paper Reams,Paper Reams - Model O134,8,30.29,0.1,218.09,81.96,40.83,Second Class
ORD-25492,2022-05-09,CUST-00758,David Wilson,Corporate,West,Denver,Furniture,Sofas,Sofas - Model B581,6,1677.37,0.1,9057.8,1917.79,41.51,Same Day
ORD-25493,2022-01-21,CUST-01198,Sarah Johnson,Home Office,Central,Columbus,Office Supplies,Notebooks,Notebooks - Model O413,1,16.94,0.2,13.55,0.87,35.72,First Class
ORD-25494,2024-11-08,CUST-01320,Jennifer Miller,Home Office,North,Detroit,Furniture,Filing Cabinets,Filing Cabinets - Model L999,8,140.55,0.0,1124.4,103.75,41.36,Same Day
ORD-25495,2023-10-07,CUST-00504,John Anderson,Home Office,Central,Oklahoma City,Furniture,Office Chairs,Office Chairs - Model H801,2,385.46,0.0,770.92,163.92,41.34,Second Class
ORD-25496,2023-11-07,CUST-00143,Margaret Lopez,Home Office,North,Milwaukee,Technology,Monitors,Monitors - Model O334,7,164.0,0.4,688.8,-47.49,31.71,Standard Class
ORD-25497,2023-11-18,CUST-00177,John Davis,Home Office,East,Boston,Furniture,Office Chairs,Office Chairs - Model E144,1,238.41,0.1,214.57,32.96,18.49,Same Day
ORD-25498,2024-12-05,CUST-01040,Robert Taylor,Corporate,North,Minneapolis,Office Supplies,Folders,Folders - Model R438,9,15.3,0.0,137.7,33.89,19.64,Standard Class
ORD-25499,2023-04-21,CUST-00158,Linda Harris,Corporate,South,Dallas,Office Supplies,Desk Organizers,Desk Organizers - Model C998,9,49.15,0.1,398.11,121.29,7.16,First Class
ORD-25500,2022-08-26,CUST-00505,Jessica Harris,Corporate,North,Chicago,Office Supplies,Desk Organizers,Desk Organizers - Model X797,6,47.21,0.4,169.96,5.4,58.45,First Class
ORD-25501,2023-09-13,CUST-00776,John Rodriguez,Corporate,West,Denver,Furniture,Wardrobes,Wardrobes - Model A857,7,1132.16,0.1,7132.61,823.88,6.1,Same Day
ORD-25502,2024-01-07,CUST-00967,Margaret Garcia,Corporate,East,New York,Technology,Monitors,Monitors - Model I337,8,735.4,0.4,3529.92,-95.3,27.65,First Class
ORD-25503,2024-09-01,CUST-01075,Mary Wilson,Corporate,East,New York,Office Supplies,Paper Reams,Paper Reams - Model Y445,8,23.62,0.0,188.96,47.03,54.28,First Class
ORD-25504,2023-10-09,CUST-00336,Anthony Jones,Consumer,South,Dallas,Office Supplies,Binders,Binders - Model B695,9,17.85,0.4,96.39,16.39,12.8,First Class
ORD-25505,2024-08-08,CUST-01756,Karen Harris,Corporate,Central,Indianapolis,Office Supplies,Notebooks,Notebooks - Model X370,5,13.71,0.3,47.99,14.14,36.66,Second Class
ORD-25506,2022-12-01,CUST-01797,Linda Lee,Consumer,East,Baltimore,Technology,Hard Drives,Hard Drives - Model W579,7,240.18,0.0,1681.26,624.26,4.63,First Class
ORD-25507,2024-11-26,CUST-01464,Robert Moore,Consumer,Central,St. Louis,Technology,USB Hubs,USB Hubs - Model Y533,10,29.91,0.2,239.28,53.9,28.73,Standard Class
ORD-25508,2024-10-31,CUST-00060,Robert Martin,Home Office,South,Houston,Office Supplies,Staplers,Staplers - Model K398,1,19.07,0.0,19.07,6.88,26.44,First Class
ORD-25509,2024-06-21,CUST-00404,Charles Williams,Consumer,Central,Indianapolis,Office Supplies,Binders,Binders - Model N336,9,32.38,0.0,291.42,137.03,23.93,First Class
ORD-25510,2022-10-15,CUST-01619,Daniel Hernandez,Home Office,North,Cleveland,Office Supplies,Pens & Pencils,Pens & Pencils - Model Y554,7,23.52,0.4,98.78,12.44,17.69,Standard Class
ORD-25511,2023-12-12,CUST-01291,Karen Smith,Corporate,North,Cleveland,Office Supplies,Staplers,Staplers - Model I694,3,22.52,0.0,67.56,18.9,13.62,Standard Class
ORD-25512,2023-07-10,CUST-01119,Jessica Harris,Consumer,West,Los Angeles,Technology,Hard Drives,Hard Drives - Model G200,6,162.03,0.1,874.96,53.33,31.88,Standard Class
ORD-25513,2023-03-12,CUST-01068,Steven Smith,Corporate,South,Dallas,Furniture,Wardrobes,Wardrobes - Model I965,7,966.14,0.2,5410.38,708.78,6.73,Standard Class
ORD-25514,2022-11-13,CUST-00661,Charles White,Home Office,Central,Kansas City,Office Supplies,Scissors,Scissors - Model Y419,2,6.56,0.3,9.18,2.89,41.51,Standard Class
ORD-25515,2022-05-01,CUST-00670,Mark Wilson,Consumer,Central,Columbus,Furniture,Wardrobes,Wardrobes - Model N323,3,394.02,0.3,827.44,96.42,51.1,Standard Class
ORD-25516,2024-06-06,CUST-01923,Daniel Miller,Home Office,North,Milwaukee,Furniture,Bed Frames,Bed Frames - Model R492,7,502.84,0.2,2815.9,412.81,22.11,Same Day
ORD-25517,2024-11-13,CUST-00943,Robert Harris,Consumer,West,Seattle,Technology,Headphones,Headphones - Model D753,1,424.23,0.0,424.23,158.96,52.33,Second Class
ORD-25518,2022-09-09,CUST-00659,Anthony Lopez,Corporate,North,Milwaukee,Office Supplies,Desk Organizers,Desk Organizers - Model J371,5,20.33,0.3,71.15,15.22,57.53,Standard Class
ORD-25519,2024-12-18,CUST-01390,Ashley Thomas,Corporate,Central,Columbus,Furniture,Standing Desks,Standing Desks - Model N244,7,1017.65,0.1,6411.2,908.37,30.41,Standard Class
ORD-25520,2024-09-17,CUST-00295,Margaret Brown,Home Office,East,Boston,Technology,Printers,Printers - Model H806,6,154.8,0.3,650.16,-43.17,12.37,Standard Class
ORD-25521,2024-12-09,CUST-00913,Mary Gonzalez,Consumer,North,Detroit,Office Supplies,Binders,Binders - Model Y601,8,10.33,0.1,74.38,10.79,13.84,First Class
ORD-25522,2024-06-18,CUST-01523,Richard Lee,Consumer,North,Detroit,Office Supplies,Pens & Pencils,Pens & Pencils - Model T959,3,4.36,0.1,11.77,3.54,55.38,Same Day
ORD-25523,2023-01-31,CUST-00133,Mary Davis,Consumer,North,Detroit,Office Supplies,Sticky Notes,Sticky Notes - Model M307,5,4.2,0.3,14.7,2.27,50.56,Standard Class
ORD-25524,2022-06-23,CUST-00647,Patricia Gonzalez,Home Office,South,Atlanta,Office Supplies,Binders,Binders - Model O623,10,23.33,0.3,163.31,8.14,44.94,Same Day
ORD-25525,2022-01-29,CUST-01600,Daniel Miller,Corporate,Central,Columbus,Technology,Smartphones,Smartphones - Model V832,10,922.16,0.0,9221.6,2407.95,34.84,First Class
ORD-25526,2024-09-25,CUST-01578,Steven Thomas,Consumer,West,Portland,Office Supplies,Staplers,Staplers - Model V625,3,11.83,0.2,28.39,7.79,49.8,Second Class
ORD-25527,2023-12-11,CUST-01356,Nancy Garcia,Home Office,West,San Francisco,Office Supplies,Tape & Glue,Tape & Glue - Model U412,8,19.42,0.2,124.29,33.8,15.1,Standard Class
ORD-25528,2024-09-28,CUST-01899,Ashley Miller,Corporate,Central,Kansas City,Office Supplies,Sticky Notes,Sticky Notes - Model T879,9,16.17,0.2,116.42,12.31,3.08,First Class
ORD-25529,2024-03-21,CUST-00515,Mark Wilson,Home Office,North,Cleveland,Office Supplies,Paper Reams,Paper Reams - Model K332,7,29.16,0.4,122.47,22.58,27.71,Same Day
ORD-25530,2022-10-14,CUST-01148,Robert Smith,Home Office,Central,St. Louis,Office Supplies,Pens & Pencils,Pens & Pencils - Model V414,6,9.17,0.1,49.52,18.04,50.07,Standard Class
ORD-25531,2024-11-28,CUST-01630,Jessica Martinez,Consumer,North,Detroit,Technology,Monitors,Monitors - Model B632,4,467.48,0.0,1869.92,726.23,40.55,Standard Class
ORD-25532,2022-01-20,CUST-01302,Richard White,Consumer,East,Baltimore,Furniture,Sofas,Sofas - Model Q403,10,858.48,0.0,8584.8,1878.15,11.31,Second Class
ORD-25533,2023-01-26,CUST-00958,Barbara Garcia,Consumer,West,Seattle,Technology,Webcams,Webcams - Model V619,2,164.24,0.0,328.48,36.06,30.16,Same Day
ORD-25534,2023-08-27,CUST-01897,Richard Moore,Consumer,Central,Indianapolis,Furniture,Sofas,Sofas - Model Z420,3,1538.44,0.3,3230.72,-556.49,12.56,Second Class
ORD-25535,2024-05-22,CUST-01814,Mark Williams,Consumer,West,Denver,Office Supplies,Scissors,Scissors - Model N870,2,5.68,0.0,11.36,3.2,59.4,First Class
ORD-25536,2022-06-05,CUST-01853,Lisa Martinez,Home Office,South,Houston,Technology,Tablets,Tablets - Model O524,6,897.23,0.3,3768.37,-78.59,19.55,Second Class
ORD-25537,2023-05-27,CUST-01249,Ashley Davis,Home Office,North,Detroit,Technology,Laptops,Laptops - Model U752,6,1462.92,0.2,7022.02,684.41,26.63,Same Day
ORD-25538,2022-06-26,CUST-01015,Linda Taylor,Corporate,North,Chicago,Technology,Monitors,Monitors - Model S483,1,436.25,0.3,305.38,-16.78,50.03,First Class
ORD-25539,2024-03-16,CUST-01592,Lisa Thomas,Home Office,South,Nashville,Furniture,Filing Cabinets,Filing Cabinets - Model O668,9,323.46,0.1,2620.03,639.73,47.19,First Class
ORD-25540,2023-12-23,CUST-00422,Ashley Smith,Corporate,East,New York,Furniture,Standing Desks,Standing Desks - Model R458,8,1470.45,0.0,11763.6,2881.12,42.25,Same Day
ORD-25541,2023-06-20,CUST-00219,Karen Smith,Corporate,South,Houston,Office Supplies,Pens & Pencils,Pens & Pencils - Model K915,8,18.51,0.0,148.08,48.19,30.8,Standard Class
ORD-25542,2023-10-12,CUST-01127,Barbara Lopez,Consumer,West,Los Angeles,Office Supplies,Pens & Pencils,Pens & Pencils - Model Q373,7,14.16,0.1,89.21,16.29,14.71,Standard Class
ORD-25543,2023-12-17,CUST-01327,James White,Corporate,North,Cleveland,Furniture,Standing Desks,Standing Desks - Model F879,8,990.08,0.0,7920.64,559.52,25.93,Standard Class
ORD-25544,2023-07-01,CUST-01952,Ashley Wilson,Consumer,South,Nashville,Technology,Laptops,Laptops - Model B544,8,1165.05,0.0,9320.4,3098.37,46.03,First Class
ORD-25545,2024-12-29,CUST-00888,Mark Johnson,Home Office,West,Portland,Office Supplies,Sticky Notes,Sticky Notes - Model A654,1,16.66,0.0,16.66,3.63,28.32,Same Day
ORD-25546,2023-01-31,CUST-01794,Joseph Gonzalez,Home Office,West,San Francisco,Technology,Keyboards,Keyboards - Model O748,4,96.14,0.0,384.56,37.42,48.05,First Class
ORD-25547,2023-07-06,CUST-00445,Mark Taylor,Corporate,South,Nashville,Furniture,Filing Cabinets,Filing Cabinets - Model I583,7,189.38,0.1,1193.09,257.07,9.31,Standard Class
ORD-25548,2024-10-03,CUST-01990,John Davis,Corporate,South,Nashville,Technology,Headphones,Headphones - Model F739,6,352.14,0.3,1478.99,324.28,42.99,Second Class
ORD-25549,2024-10-13,CUST-00795,Mary Hernandez,Corporate,East,Boston,Office Supplies,Paper Reams,Paper Reams - Model H396,7,45.58,0.1,287.15,33.96,8.35,Second Class
ORD-25550,2024-05-28,CUST-00209,Anthony Davis,Consumer,South,Miami,Furniture,Bed Frames,Bed Frames - Model E614,1,434.14,0.1,390.73,57.32,31.53,Standard Class
ORD-25551,2023-11-03,CUST-01129,Patricia Lopez,Home Office,North,Detroit,Technology,Monitors,Monitors - Model G857,7,227.79,0.2,1275.62,52.9,36.62,First Class
ORD-25552,2022-10-30,CUST-01034,Sarah Gonzalez,Home Office,North,Minneapolis,Technology,Headphones,Headphones - Model W642,5,147.32,0.3,515.62,50.53,32.83,Second Class
ORD-25553,2023-11-10,CUST-00679,Linda Smith,Corporate,East,Boston,Office Supplies,Folders,Folders - Model G681,10,31.81,0.4,190.86,26.11,44.26,Standard Class
ORD-25554,2024-05-26,CUST-01007,Steven Martin,Consumer,South,Nashville,Technology,Monitors,Monitors - Model F820,9,645.14,0.1,5225.63,1232.15,15.83,Same Day
ORD-25555,2022-09-11,CUST-00628,David Martin,Consumer,West,Seattle,Technology,Monitors,Monitors - Model Z388,8,723.16,0.0,5785.28,1152.34,21.18,Standard Class
ORD-25556,2023-01-26,CUST-01898,Jessica Johnson,Consumer,East,Boston,Furniture,Sofas,Sofas - Model G531,6,1178.07,0.1,6361.58,-228.93,58.87,Standard Class
ORD-25557,2024-08-26,CUST-00977,William Anderson,Home Office,East,Baltimore,Technology,Tablets,Tablets - Model W581,5,779.84,0.0,3899.2,658.09,8.99,Standard Class
ORD-25558,2023-12-16,CUST-01676,James Taylor,Consumer,Central,Oklahoma City,Office Supplies,Scissors,Scissors - Model W491,7,17.86,0.4,75.01,15.96,45.16,Standard Class
ORD-25559,2023-10-01,CUST-00566,Mark Brown,Consumer,Central,Kansas City,Furniture,Sofas,Sofas - Model H577,10,946.94,0.2,7575.52,-765.94,52.11,Second Class
ORD-25560,2022-10-15,CUST-00426,Margaret Jones,Home Office,North,Minneapolis,Technology,Headphones,Headphones - Model J380,10,429.02,0.2,3432.16,152.24,11.39,Same Day
ORD-25561,2023-06-24,CUST-01947,Betty Martin,Corporate,East,Philadelphia,Technology,Tablets,Tablets - Model U347,7,933.94,0.2,5230.06,1461.41,19.54,Same Day
ORD-25562,2024-01-20,CUST-00333,Susan Hernandez,Consumer,South,Miami,Technology,Laptops,Laptops - Model H984,3,1743.62,0.1,4707.77,1223.62,32.12,First Class
ORD-25563,2023-11-24,CUST-01915,Nancy Johnson,Consumer,North,Cleveland,Technology,Tablets,Tablets - Model W723,1,681.2,0.1,613.08,64.71,59.74,Same Day
ORD-25564,2024-07-01,CUST-01923,Daniel Miller,Home Office,North,Milwaukee,Furniture,Sofas,Sofas - Model P670,4,456.2,0.4,1094.88,-170.44,35.76,Second Class
ORD-25565,2022-11-14,CUST-01714,Jessica Wilson,Consumer,South,Nashville,Technology,Printers,Printers - Model X685,3,290.12,0.1,783.32,123.19,3.36,Second Class
ORD-25566,2024-05-04,CUST-01118,James Brown,Corporate,West,Seattle,Technology,Keyboards,Keyboards - Model Z857,8,140.1,0.2,896.64,265.13,21.67,First Class
ORD-25567,2022-08-26,CUST-00212,Lisa Brown,Consumer,Central,Columbus,Furniture,Sofas,Sofas - Model U902,7,1368.1,0.0,9576.7,334.08,21.82,Second Class
ORD-25568,2024-05-15,CUST-00022,William Davis,Home Office,East,Baltimore,Furniture,Standing Desks,Standing Desks - Model D597,6,321.29,0.0,1927.74,-57.12,46.94,Standard Class
ORD-25569,2024-10-30,CUST-01270,Thomas Williams,Corporate,East,Boston,Office Supplies,Sticky Notes,Sticky Notes - Model I106,3,7.16,0.0,21.48,6.69,59.75,First Class
ORD-25570,2024-11-16,CUST-01183,Betty Lee,Consumer,West,Portland,Furniture,Coffee Tables,Coffee Tables - Model K865,2,428.39,0.0,856.78,65.88,51.94,Standard Class
ORD-25571,2024-04-14,CUST-00613,Margaret Garcia,Home Office,West,Denver,Technology,Monitors,Monitors - Model Z955,10,598.3,0.1,5384.7,1056.77,16.39,Same Day
ORD-25572,2024-01-31,CUST-00004,Jennifer Miller,Home Office,North,Detroit,Technology,USB Hubs,USB Hubs - Model R803,2,44.58,0.2,71.33,11.16,10.83,Same Day
ORD-25573,2023-07-24,CUST-00723,Susan Garcia,Corporate,East,Boston,Furniture,Standing Desks,Standing Desks - Model V298,9,1005.12,0.4,5427.65,206.47,39.13,Standard Class
ORD-25574,2024-11-22,CUST-00900,Sandra Thompson,Home Office,West,Portland,Furniture,Coffee Tables,Coffee Tables - Model K980,9,515.03,0.3,3244.69,289.8,8.37,First Class
ORD-25575,2023-01-04,CUST-01523,Richard Lee,Consumer,North,Detroit,Technology,Laptops,Laptops - Model N399,10,766.63,0.1,6899.67,2264.39,12.35,Same Day
ORD-25576,2023-06-06,CUST-00045,Jessica Thomas,Consumer,West,Denver,Furniture,Wardrobes,Wardrobes - Model U412,10,688.11,0.1,6192.99,284.0,7.84,Standard Class
ORD-25577,2023-11-24,CUST-01763,Karen Taylor,Home Office,Central,Indianapolis,Technology,Tablets,Tablets - Model V104,3,885.8,0.2,2125.92,94.39,45.8,Second Class
ORD-25578,2022-12-14,CUST-00640,Susan Thomas,Corporate,West,San Francisco,Office Supplies,Paper Reams,Paper Reams - Model U265,9,43.0,0.0,387.0,89.33,22.75,Second Class
ORD-25579,2024-10-24,CUST-00883,Jessica Hernandez,Consumer,East,Boston,Furniture,Standing Desks,Standing Desks - Model U288,8,1140.19,0.4,5472.91,-1033.77,57.55,First Class
ORD-25580,2023-04-15,CUST-01088,Mary Gonzalez,Consumer,North,Cleveland,Technology,Headphones,Headphones - Model W325,7,140.03,0.0,980.21,118.39,3.99,Second Class
ORD-25581,2024-11-27,CUST-00671,Barbara Rodriguez,Corporate,Central,Kansas City,Technology,Headphones,Headphones - Model F350,2,52.85,0.0,105.7,26.7,9.1,Standard Class
ORD-25582,2023-05-16,CUST-00436,Karen Jackson,Home Office,West,San Francisco,Office Supplies,Tape & Glue,Tape & Glue - Model E270,9,23.64,0.0,212.76,101.49,7.36,Standard Class
ORD-25583,2022-02-05,CUST-00541,Elizabeth Brown,Home Office,West,Los Angeles,Office Supplies,Binders,Binders - Model D161,7,31.12,0.2,174.27,66.31,57.14,Standard Class
ORD-25584,2022-07-02,CUST-00908,Susan Miller,Home Office,Central,St. Louis,Office Supplies,Staplers,Staplers - Model S181,1,26.63,0.1,23.97,8.3,4.96,Standard Class
ORD-25585,2024-11-20,CUST-01288,William Miller,Corporate,Central,Kansas City,Office Supplies,Scissors,Scissors - Model D185,9,7.92,0.0,71.28,23.43,24.17,Standard Class
ORD-25586,2024-12-27,CUST-01797,Linda Lee,Consumer,East,Baltimore,Furniture,Office Chairs,Office Chairs - Model K161,5,564.9,0.0,2824.5,22.43,12.21,Standard Class
ORD-25587,2023-12-04,CUST-02000,Karen Garcia,Consumer,West,Seattle,Technology,Hard Drives,Hard Drives - Model O921,6,163.9,0.0,983.4,389.76,13.36,Standard Class
ORD-25588,2024-09-07,CUST-01160,Jessica Jackson,Consumer,East,Baltimore,Technology,USB Hubs,USB Hubs - Model J719,9,46.53,0.0,418.77,92.31,36.6,Second Class
ORD-25589,2022-09-16,CUST-01867,James Martin,Home Office,North,Chicago,Technology,USB Hubs,USB Hubs - Model M821,5,21.06,0.1,94.77,6.2,9.97,Standard Class
ORD-25590,2024-10-26,CUST-01014,Mark Rodriguez,Consumer,Central,St. Louis,Furniture,Wardrobes,Wardrobes - Model J652,10,264.21,0.2,2113.68,93.93,48.25,Second Class
ORD-25591,2023-11-11,CUST-01907,Jennifer Jones,Corporate,East,New York,Office Supplies,Pens & Pencils,Pens & Pencils - Model X289,8,20.78,0.2,132.99,47.42,57.75,First Class
ORD-25592,2024-10-30,CUST-01777,Betty Rodriguez,Corporate,Central,Oklahoma City,Furniture,Office Chairs,Office Chairs - Model J587,4,347.77,0.1,1251.97,287.27,40.65,First Class
ORD-25593,2024-02-01,CUST-01649,Richard Rodriguez,Home Office,South,Atlanta,Office Supplies,Pens & Pencils,Pens & Pencils - Model U486,9,22.56,0.1,182.74,41.05,27.04,First Class
ORD-25594,2023-05-27,CUST-00072,Charles Martin,Home Office,East,Philadelphia,Office Supplies,Sticky Notes,Sticky Notes - Model O586,6,11.97,0.0,71.82,13.3,24.15,Standard Class
ORD-25595,2022-09-16,CUST-00048,Patricia Gonzalez,Consumer,North,Minneapolis,Furniture,Bed Frames,Bed Frames - Model O173,7,384.55,0.3,1884.29,222.89,59.23,Standard Class
ORD-25596,2023-04-28,CUST-01663,Sandra Jones,Corporate,East,New York,Office Supplies,Desk Organizers,Desk Organizers - Model H121,1,21.72,0.1,19.55,3.14,46.39,Same Day
ORD-25597,2022-03-07,CUST-01887,Nancy Johnson,Consumer,Central,Kansas City,Office Supplies,Sticky Notes,Sticky Notes - Model T949,7,6.98,0.1,43.97,17.62,6.73,Same Day
ORD-25598,2023-11-18,CUST-00044,William Harris,Home Office,Central,Oklahoma City,Technology,Printers,Printers - Model N719,9,565.53,0.3,3562.84,765.25,55.39,Standard Class
ORD-25599,2024-07-02,CUST-01683,William Miller,Home Office,East,New York,Office Supplies,Sticky Notes,Sticky Notes - Model J637,8,7.17,0.2,45.89,7.35,45.55,Standard Class
ORD-25600,2023-04-09,CUST-00613,Margaret Garcia,Home Office,West,Denver,Furniture,Filing Cabinets,Filing Cabinets - Model M508,5,281.19,0.2,1124.76,-7.03,37.32,Second Class
ORD-25601,2024-09-14,CUST-01580,Anthony Martin,Corporate,Central,Indianapolis,Technology,USB Hubs,USB Hubs - Model H293,2,73.1,0.0,146.2,45.13,16.01,First Class
ORD-25602,2024-12-30,CUST-01435,Joseph Brown,Consumer,East,Boston,Office Supplies,Staplers,Staplers - Model T263,6,57.46,0.2,275.81,100.84,35.71,Same Day
ORD-25603,2022-11-15,CUST-00965,Lisa Martin,Home Office,West,San Francisco,Office Supplies,Scissors,Scissors - Model A159,6,7.23,0.3,30.37,1.25,49.14,Standard Class
ORD-25604,2023-01-07,CUST-00214,Robert Thomas,Corporate,South,Atlanta,Technology,Monitors,Monitors - Model P774,8,684.31,0.4,3284.69,-323.21,56.77,Same Day
ORD-25605,2024-03-22,CUST-01451,John Wilson,Corporate,Central,Oklahoma City,Office Supplies,Folders,Folders - Model O583,4,9.97,0.0,39.88,14.0,55.59,Second Class
ORD-25606,2022-10-27,CUST-00655,Robert Taylor,Consumer,South,Nashville,Office Supplies,Staplers,Staplers - Model U439,1,12.43,0.0,12.43,5.59,56.82,Standard Class
ORD-25607,2022-11-19,CUST-01578,Steven Thomas,Consumer,West,Portland,Furniture,Wardrobes,Wardrobes - Model A526,7,904.79,0.0,6333.53,424.33,55.14,Standard Class
ORD-25608,2024-07-30,CUST-01647,Linda Smith,Corporate,South,Nashville,Technology,Webcams,Webcams - Model I126,3,193.01,0.3,405.32,-2.74,39.38,Same Day
ORD-25609,2023-07-22,CUST-00023,Margaret Jackson,Corporate,East,Washington DC,Furniture,Standing Desks,Standing Desks - Model V895,3,997.8,0.2,2394.72,329.85,26.39,Standard Class
ORD-25610,2023-02-16,CUST-00918,Charles White,Corporate,South,Houston,Technology,Monitors,Monitors - Model A436,10,764.36,0.4,4586.16,566.82,4.83,Second Class
ORD-25611,2024-11-26,CUST-01722,Ashley Davis,Home Office,West,Los Angeles,Technology,Laptops,Laptops - Model Q537,10,908.61,0.1,8177.49,1108.11,51.33,First Class
ORD-25612,2023-06-15,CUST-00041,Joseph Smith,Home Office,South,Houston,Furniture,Coffee Tables,Coffee Tables - Model Y560,6,470.43,0.0,2822.58,27.38,7.7,First Class
ORD-25613,2024-10-23,CUST-00555,Matthew Johnson,Corporate,North,Chicago,Furniture,Standing Desks,Standing Desks - Model D431,7,1326.07,0.2,7425.99,-979.32,49.79,Standard Class
ORD-25614,2023-05-01,CUST-00992,Susan Jones,Consumer,East,Philadelphia,Furniture,Filing Cabinets,Filing Cabinets - Model C246,3,318.42,0.3,668.68,-7.84,50.11,Standard Class
ORD-25615,2023-11-05,CUST-01470,Charles Anderson,Corporate,Central,Oklahoma City,Technology,Webcams,Webcams - Model V896,7,207.56,0.1,1307.63,59.32,40.58,Same Day
ORD-25616,2023-02-22,CUST-00967,Margaret Garcia,Corporate,East,New York,Office Supplies,Sticky Notes,Sticky Notes - Model Y617,8,15.11,0.2,96.7,27.83,8.93,Same Day
ORD-25617,2023-03-29,CUST-01229,Anthony Harris,Corporate,North,Minneapolis,Furniture,Bookshelves,Bookshelves - Model N450,1,197.56,0.3,138.29,13.46,29.58,Same Day
ORD-25618,2024-08-26,CUST-01470,Charles Anderson,Corporate,Central,Oklahoma City,Office Supplies,Folders,Folders - Model D108,3,12.83,0.0,38.49,7.38,22.76,Standard Class
ORD-25619,2022-07-26,CUST-01011,Steven Gonzalez,Home Office,South,Atlanta,Office Supplies,Binders,Binders - Model T160,4,7.74,0.1,27.86,11.03,7.04,Second Class
ORD-25620,2024-04-23,CUST-01579,Patricia Gonzalez,Corporate,Central,Indianapolis,Furniture,Wardrobes,Wardrobes - Model C638,8,919.2,0.3,5147.52,-380.02,58.71,Second Class
ORD-25621,2023-03-26,CUST-00954,Barbara Martinez,Consumer,East,Boston,Furniture,Office Chairs,Office Chairs - Model W156,8,394.67,0.0,3157.36,-11.72,23.26,Same Day
ORD-25622,2024-03-12,CUST-01108,Linda Lee,Home Office,East,Washington DC,Furniture,Filing Cabinets,Filing Cabinets - Model I159,8,236.73,0.1,1704.46,328.28,53.86,Second Class
ORD-25623,2023-07-09,CUST-01907,Jennifer Jones,Corporate,East,New York,Office Supplies,Staplers,Staplers - Model K804,5,25.34,0.0,126.7,27.12,32.5,First Class
ORD-25624,2024-06-19,CUST-01218,Daniel Wilson,Corporate,North,Milwaukee,Technology,Laptops,Laptops - Model M845,8,1620.2,0.0,12961.6,3063.14,50.27,Second Class
ORD-25625,2024-08-11,CUST-01004,Robert Davis,Corporate,Central,Columbus,Office Supplies,Notebooks,Notebooks - Model G265,9,26.07,0.0,234.63,79.45,46.36,Standard Class
ORD-25626,2024-12-01,CUST-00958,Barbara Garcia,Consumer,West,Seattle,Office Supplies,Binders,Binders - Model A208,7,24.37,0.2,136.47,49.24,16.3,Standard Class
ORD-25627,2024-05-05,CUST-01975,Joseph Miller,Corporate,North,Chicago,Furniture,Bookshelves,Bookshelves - Model O517,8,248.01,0.1,1785.67,-95.18,35.61,Standard Class
ORD-25628,2023-01-31,CUST-01251,James Davis,Corporate,Central,Oklahoma City,Office Supplies,Binders,Binders - Model B198,9,15.86,0.4,85.64,9.93,41.81,Second Class
ORD-25629,2022-12-04,CUST-00046,Michael Thompson,Corporate,North,Milwaukee,Office Supplies,Folders,Folders - Model D421,7,21.0,0.1,132.3,25.32,14.25,Same Day
ORD-25630,2023-05-04,CUST-01117,Steven Garcia,Corporate,North,Detroit,Technology,Headphones,Headphones - Model Q366,3,187.73,0.3,394.23,-12.84,3.53,Same Day
ORD-25631,2023-09-14,CUST-01724,Sarah Lee,Corporate,North,Milwaukee,Furniture,Coffee Tables,Coffee Tables - Model W951,6,529.46,0.2,2541.41,-352.3,13.47,Standard Class
ORD-25632,2024-10-21,CUST-00128,Elizabeth Johnson,Corporate,West,San Francisco,Technology,Printers,Printers - Model P175,8,233.51,0.1,1681.27,278.72,23.7,Second Class
ORD-25633,2022-10-27,CUST-00162,Nancy Garcia,Consumer,South,Atlanta,Office Supplies,Paper Reams,Paper Reams - Model C429,9,20.57,0.4,111.08,11.26,53.83,First Class
ORD-25634,2022-12-16,CUST-01698,Margaret Martinez,Consumer,Central,Oklahoma City,Office Supplies,Paper Reams,Paper Reams - Model H696,4,13.09,0.0,52.36,20.6,38.4,Same Day
